ENTOLLSTATIONHEX,EntryHour,EntryCount
37014E24,4,63
37014E24,5,124
37014E24,6,207
37014E24,7,230
37014E24,8,301
37014E24,9,276
37014E24,10,275
37014E24,11,271
37014E24,12,247
37014E24,13,292
37014E24,14,312
37014E24,15,339
37014E24,16,348
37014E24,17,385
37014E24,18,212
37014E24,19,128
37014E24,20,63
37014E24,21,56
37014E24,22,53
37014E24,23,36
37014E25,0,9
37014E25,2,5
37014E25,3,7
37014E25,4,13
37014E25,5,25
37014E25,6,91
37014E25,7,137
37014E25,8,147
37014E25,9,147
37014E25,10,131
37014E25,11,135
37014E25,12,151
37014E25,13,125
37014E25,14,147
37014E25,15,154
37014E25,16,167
37014E25,17,197
37014E25,18,102
37014E25,19,45
37014E25,20,42
37014E25,21,38
37014E25,22,26
37014E25,23,10
37014E31,0,4
37014E31,1,6
37014E31,2,5
37014E31,3,5
37014E31,4,35
37014E31,5,72
37014E31,6,117
37014E31,7,124
37014E31,8,185
37014E31,9,214
37014E31,10,202
37014E31,11,140
37014E31,12,164
37014E31,13,183
37014E31,14,227
37014E31,15,205
37014E31,16,208
37014E31,17,180
37014E31,18,105
37014E31,19,73
37014E31,20,51
37014E31,21,35
37014E31,22,25
37014E31,23,14
37014E32,0,12
37014E32,1,7
37014E32,2,19
37014E32,3,17
37014E32,4,27
37014E32,5,68
37014E32,6,116
37014E32,7,144
37014E32,8,146
37014E32,9,161
37014E32,10,157
37014E32,11,83
37014E32,12,117
37014E32,13,144
37014E32,14,177
37014E32,15,144
37014E32,16,167
37014E32,17,161
37014E32,18,101
37014E32,19,62
37014E32,20,34
37014E32,21,29
37014E32,22,16
37014E32,23,14
37015011,0,285
37015011,1,191
37015011,2,245
37015011,3,97
37015011,4,150
37015011,5,366
37015011,6,444
37015011,7,691
37015011,8,647
37015011,9,720
37015011,10,818
37015011,11,791
37015011,12,743
37015011,13,722
37015011,14,745
37015011,15,699
37015011,16,776
37015011,17,820
37015011,18,711
37015011,19,535
37015011,20,411
37015011,21,390
37015011,22,260
37015011,23,270
37015012,0,155
37015012,1,101
37015012,2,219
37015012,3,226
37015012,4,208
37015012,5,293
37015012,6,415
37015012,7,849
37015012,8,790
37015012,9,751
37015012,10,752
37015012,11,770
37015012,12,645
37015012,13,587
37015012,14,655
37015012,15,775
37015012,16,986
37015012,17,1379
37015012,18,870
37015012,19,434
37015012,20,388
37015012,21,355
37015012,22,286
37015012,23,218
37015013,0,247
37015013,1,209
37015013,2,182
37015013,3,229
37015013,4,311
37015013,5,398
37015013,6,646
37015013,7,889
37015013,8,862
37015013,9,899
37015013,10,951
37015013,11,846
37015013,12,842
37015013,13,910
37015013,14,922
37015013,15,1013
37015013,16,1162
37015013,17,1323
37015013,18,884
37015013,19,664
37015013,20,641
37015013,21,585
37015013,22,474
37015013,23,354
37015014,0,348
37015014,1,322
37015014,2,245
37015014,3,187
37015014,4,268
37015014,5,371
37015014,6,987
37015014,7,815
37015014,8,1263
37015014,9,1141
37015014,10,974
37015014,11,940
37015014,12,841
37015014,13,979
37015014,14,1057
37015014,15,1074
37015014,16,1220
37015014,17,1571
37015014,18,1009
37015014,19,656
37015014,20,718
37015014,21,556
37015014,22,484
37015014,23,389
37015211,0,65
37015211,1,41
37015211,2,37
37015211,3,40
37015211,4,52
37015211,5,93
37015211,6,351
37015211,7,335
37015211,8,541
37015211,9,700
37015211,10,671
37015211,11,684
37015211,12,705
37015211,13,711
37015211,14,842
37015211,15,947
37015211,16,1288
37015211,17,1511
37015211,18,638
37015211,19,419
37015211,20,350
37015211,21,254
37015211,22,221
37015211,23,89
37015212,0,23
37015212,1,19
37015212,2,15
37015212,3,29
37015212,4,31
37015212,5,76
37015212,6,213
37015212,7,367
37015212,8,430
37015212,9,439
37015212,10,349
37015212,11,305
37015212,12,292
37015212,13,319
37015212,14,382
37015212,15,384
37015212,16,372
37015212,17,350
37015212,18,188
37015212,19,122
37015212,20,89
37015212,21,69
37015212,22,35
37015212,23,40
37015411,0,24
37015411,1,26
37015411,2,18
37015411,3,23
37015411,4,49
37015411,5,185
37015411,6,644
37015411,7,1020
37015411,8,1131
37015411,9,912
37015411,10,832
37015411,11,679
37015411,12,830
37015411,13,918
37015411,14,996
37015411,15,1052
37015411,16,1275
37015411,17,1060
37015411,18,564
37015411,19,300
37015411,20,248
37015411,21,176
37015411,22,90
37015411,23,43
37015412,0,3
37015412,1,4
37015412,2,2
37015412,3,6
37015412,4,6
37015412,5,27
37015412,6,53
37015412,7,87
37015412,8,88
37015412,9,68
37015412,10,70
37015412,11,55
37015412,12,51
37015412,13,76
37015412,14,82
37015412,15,111
37015412,16,86
37015412,17,69
37015412,18,34
37015412,19,36
37015412,20,19
37015412,21,16
37015412,22,11
37015412,23,4
37015611,0,76
37015611,1,53
37015611,2,37
37015611,3,27
37015611,4,36
37015611,5,146
37015611,6,455
37015611,7,1607
37015611,8,2320
37015611,9,2508
37015611,10,2106
37015611,11,1667
37015611,12,1517
37015611,13,1716
37015611,14,1846
37015611,15,2035
37015611,16,2240
37015611,17,2830
37015611,18,2106
37015611,19,880
37015611,20,523
37015611,21,446
37015611,22,283
37015611,23,140
37015612,0,5
37015612,1,7
37015612,2,9
37015612,3,2
37015612,4,21
37015612,5,41
37015612,6,166
37015612,7,215
37015612,8,257
37015612,9,220
37015612,10,269
37015612,11,264
37015612,12,231
37015612,13,336
37015612,14,369
37015612,15,362
37015612,16,502
37015612,17,434
37015612,18,153
37015612,19,90
37015612,20,70
37015612,21,50
37015612,22,44
37015612,23,20
37015613,0,11
37015613,1,7
37015613,2,9
37015613,3,6
37015613,4,14
37015613,5,108
37015613,6,131
37015613,7,167
37015613,8,182
37015613,9,185
37015613,10,194
37015613,11,208
37015613,12,153
37015613,13,222
37015613,14,262
37015613,15,280
37015613,16,334
37015613,17,217
37015613,18,99
37015613,19,82
37015613,20,59
37015613,21,39
37015613,22,25
37015613,23,11
37015614,0,5
37015614,2,11
37015614,3,5
37015614,4,8
37015614,5,16
37015614,6,50
37015614,7,89
37015614,8,79
37015614,9,86
37015614,10,75
37015614,11,57
37015614,12,69
37015614,13,102
37015614,14,121
37015614,15,145
37015614,16,100
37015614,17,98
37015614,18,67
37015614,19,26
37015614,20,20
37015614,21,18
37015614,22,11
37015614,23,3
37015615,0,24
37015615,1,36
37015615,2,41
37015615,3,23
37015615,4,41
37015615,5,95
37015615,6,287
37015615,7,413
37015615,8,506
37015615,9,518
37015615,10,411
37015615,11,404
37015615,12,391
37015615,13,486
37015615,14,579
37015615,15,584
37015615,16,670
37015615,17,525
37015615,18,306
37015615,19,196
37015615,20,155
37015615,21,141
37015615,22,73
37015615,23,55
37015616,0,7
37015616,1,5
37015616,2,10
37015616,3,2
37015616,4,18
37015616,5,32
37015616,6,56
37015616,7,83
37015616,8,116
37015616,9,114
37015616,10,125
37015616,11,97
37015616,12,96
37015616,13,128
37015616,14,145
37015616,15,154
37015616,16,192
37015616,17,197
37015616,18,70
37015616,19,50
37015616,20,42
37015616,21,26
37015616,22,23
37015616,23,5
37015617,0,5
37015617,1,6
37015617,2,7
37015617,3,9
37015617,4,7
37015617,5,43
37015617,6,104
37015617,7,139
37015617,8,176
37015617,9,189
37015617,10,235
37015617,11,204
37015617,12,165
37015617,13,197
37015617,14,231
37015617,15,335
37015617,16,371
37015617,17,382
37015617,18,185
37015617,19,94
37015617,20,73
37015617,21,56
37015617,22,25
37015617,23,12
37015811,0,7
37015811,1,15
37015811,2,6
37015811,3,12
37015811,4,6
37015811,5,13
37015811,6,38
37015811,7,69
37015811,8,97
37015811,9,116
37015811,10,100
37015811,11,97
37015811,12,66
37015811,13,96
37015811,14,127
37015811,15,132
37015811,16,132
37015811,17,175
37015811,18,109
37015811,19,57
37015811,20,45
37015811,21,23
37015811,22,23
37015811,23,12
37015A11,0,5
37015A11,1,3
37015A11,2,7
37015A11,3,8
37015A11,4,18
37015A11,5,32
37015A11,6,72
37015A11,7,84
37015A11,8,109
37015A11,9,114
37015A11,10,83
37015A11,11,75
37015A11,12,64
37015A11,13,88
37015A11,14,90
37015A11,15,105
37015A11,16,130
37015A11,17,101
37015A11,18,56
37015A11,19,41
37015A11,20,46
37015A11,21,28
37015A11,22,18
37015A11,23,8
37015C11,0,10
37015C11,1,10
37015C11,2,8
37015C11,3,5
37015C11,4,18
37015C11,5,52
37015C11,6,107
37015C11,7,144
37015C11,8,182
37015C11,9,173
37015C11,10,172
37015C11,11,144
37015C11,12,157
37015C11,13,193
37015C11,14,194
37015C11,15,187
37015C11,16,195
37015C11,17,169
37015C11,18,102
37015C11,19,62
37015C11,20,48
37015C11,21,20
37015C11,22,10
37015C11,23,12
37015C12,0,8
37015C12,1,4
37015C12,2,3
37015C12,3,12
37015C12,4,39
37015C12,5,85
37015C12,6,205
37015C12,7,359
37015C12,8,381
37015C12,9,303
37015C12,10,289
37015C12,11,252
37015C12,12,292
37015C12,13,397
37015C12,14,395
37015C12,15,372
37015C12,16,330
37015C12,17,271
37015C12,18,152
37015C12,19,89
37015C12,20,77
37015C12,21,38
37015C12,22,19
37015C12,23,13
37015C13,0,6
37015C13,1,3
37015C13,2,3
37015C13,3,2
37015C13,4,16
37015C13,5,37
37015C13,6,69
37015C13,7,99
37015C13,8,130
37015C13,9,146
37015C13,10,139
37015C13,11,125
37015C13,12,107
37015C13,13,156
37015C13,14,176
37015C13,15,177
37015C13,16,220
37015C13,17,187
37015C13,18,95
37015C13,19,62
37015C13,20,34
37015C13,21,32
37015C13,22,17
37015C13,23,17
37015C14,0,2
37015C14,1,4
37015C14,2,4
37015C14,3,7
37015C14,4,18
37015C14,5,56
37015C14,6,58
37015C14,7,75
37015C14,8,111
37015C14,9,100
37015C14,10,91
37015C14,11,72
37015C14,12,80
37015C14,13,99
37015C14,14,117
37015C14,15,108
37015C14,16,113
37015C14,17,78
37015C14,18,45
37015C14,19,16
37015C14,20,38
37015C14,21,25
37015C14,22,10
37015C14,23,5
37015E11,0,64
37015E11,1,64
37015E11,2,31
37015E11,3,28
37015E11,4,54
37015E11,5,157
37015E11,6,315
37015E11,7,534
37015E11,8,656
37015E11,9,542
37015E11,10,465
37015E11,11,418
37015E11,12,416
37015E11,13,393
37015E11,14,437
37015E11,15,483
37015E11,16,518
37015E11,17,623
37015E11,18,245
37015E11,19,142
37015E11,20,146
37015E11,21,107
37015E11,22,99
37015E11,23,79
37015E12,0,17
37015E12,1,13
37015E12,2,15
37015E12,3,27
37015E12,4,36
37015E12,5,114
37015E12,6,273
37015E12,7,388
37015E12,8,466
37015E12,9,467
37015E12,10,427
37015E12,11,339
37015E12,12,342
37015E12,13,394
37015E12,14,446
37015E12,15,427
37015E12,16,464
37015E12,17,457
37015E12,18,189
37015E12,19,135
37015E12,20,107
37015E12,21,77
37015E12,22,50
37015E12,23,37
37015E13,0,26
37015E13,1,38
37015E13,2,24
37015E13,3,49
37015E13,4,94
37015E13,5,197
37015E13,6,436
37015E13,7,495
37015E13,8,593
37015E13,9,510
37015E13,10,439
37015E13,11,372
37015E13,12,422
37015E13,13,454
37015E13,14,516
37015E13,15,530
37015E13,16,481
37015E13,17,425
37015E13,18,274
37015E13,19,229
37015E13,20,215
37015E13,21,153
37015E13,22,98
37015E13,23,75
37015E14,0,29
37015E14,1,22
37015E14,2,30
37015E14,3,39
37015E14,4,77
37015E14,5,165
37015E14,6,302
37015E14,7,389
37015E14,8,514
37015E14,9,515
37015E14,10,448
37015E14,11,419
37015E14,12,373
37015E14,13,434
37015E14,14,485
37015E14,15,478
37015E14,16,556
37015E14,17,455
37015E14,18,303
37015E14,19,234
37015E14,20,161
37015E14,21,121
37015E14,22,82
37015E14,23,64
37015E15,0,6
37015E15,1,8
37015E15,2,13
37015E15,3,13
37015E15,4,21
37015E15,5,41
37015E15,6,109
37015E15,7,124
37015E15,8,147
37015E15,9,204
37015E15,10,168
37015E15,11,139
37015E15,12,122
37015E15,13,184
37015E15,14,210
37015E15,15,252
37015E15,16,227
37015E15,17,170
37015E15,18,113
37015E15,19,92
37015E15,20,81
37015E15,21,34
37015E15,22,36
37015E15,23,10
37015E16,0,9
37015E16,2,2
37015E16,3,8
37015E16,4,11
37015E16,5,32
37015E16,6,68
37015E16,7,100
37015E16,8,135
37015E16,9,150
37015E16,10,153
37015E16,11,103
37015E16,12,81
37015E16,13,127
37015E16,14,142
37015E16,15,147
37015E16,16,178
37015E16,17,132
37015E16,18,89
37015E16,19,37
37015E16,20,45
37015E16,21,25
37015E16,22,25
37015E16,23,13
37015E17,0,31
37015E17,1,23
37015E17,2,32
37015E17,3,42
37015E17,4,91
37015E17,5,162
37015E17,6,289
37015E17,7,380
37015E17,8,572
37015E17,9,556
37015E17,10,465
37015E17,11,433
37015E17,12,409
37015E17,13,518
37015E17,14,598
37015E17,15,631
37015E17,16,502
37015E17,17,424
37015E17,18,255
37015E17,19,201
37015E17,20,141
37015E17,21,102
37015E17,22,66
37015E17,23,59
37015E18,0,6
37015E18,1,6
37015E18,2,14
37015E18,3,18
37015E18,4,34
37015E18,5,91
37015E18,6,149
37015E18,7,205
37015E18,8,239
37015E18,9,252
37015E18,10,196
37015E18,11,171
37015E18,12,174
37015E18,13,206
37015E18,14,249
37015E18,15,275
37015E18,16,247
37015E18,17,214
37015E18,18,110
37015E18,19,73
37015E18,20,73
37015E18,21,42
37015E18,22,21
37015E18,23,14
37015E19,0,12
37015E19,1,7
37015E19,2,12
37015E19,3,12
37015E19,4,37
37015E19,5,96
37015E19,6,190
37015E19,7,287
37015E19,8,419
37015E19,9,320
37015E19,10,320
37015E19,11,253
37015E19,12,256
37015E19,13,358
37015E19,14,385
37015E19,15,414
37015E19,16,414
37015E19,17,371
37015E19,18,205
37015E19,19,131
37015E19,20,112
37015E19,21,66
37015E19,22,52
37015E19,23,30
37015E1A,0,6
37015E1A,1,12
37015E1A,2,7
37015E1A,3,10
37015E1A,4,27
37015E1A,5,20
37015E1A,6,43
37015E1A,7,69
37015E1A,8,81
37015E1A,9,84
37015E1A,10,79
37015E1A,11,92
37015E1A,12,73
37015E1A,13,90
37015E1A,14,116
37015E1A,15,135
37015E1A,16,150
37015E1A,17,157
37015E1A,18,95
37015E1A,19,76
37015E1A,20,42
37015E1A,21,20
37015E1A,22,10
37015E1A,23,9
37015E1B,0,14
37015E1B,1,9
37015E1B,2,12
37015E1B,3,13
37015E1B,4,11
37015E1B,5,36
37015E1B,6,59
37015E1B,7,99
37015E1B,8,147
37015E1B,9,153
37015E1B,10,142
37015E1B,11,122
37015E1B,12,104
37015E1B,13,130
37015E1B,14,134
37015E1B,15,164
37015E1B,16,225
37015E1B,17,167
37015E1B,18,106
37015E1B,19,62
37015E1B,20,42
37015E1B,21,41
37015E1B,22,15
37015E1B,23,10
37016011,0,11
37016011,1,17
37016011,2,8
37016011,3,13
37016011,4,12
37016011,5,25
37016011,6,60
37016011,7,97
37016011,8,149
37016011,9,180
37016011,10,188
37016011,11,129
37016011,12,92
37016011,13,123
37016011,14,152
37016011,15,175
37016011,16,206
37016011,17,186
37016011,18,91
37016011,19,63
37016011,20,62
37016011,21,32
37016011,22,27
37016011,23,22
37016012,0,5
37016012,1,9
37016012,2,7
37016012,3,7
37016012,4,19
37016012,5,63
37016012,6,130
37016012,7,224
37016012,8,304
37016012,9,372
37016012,10,324
37016012,11,252
37016012,12,217
37016012,13,293
37016012,14,376
37016012,15,370
37016012,16,356
37016012,17,319
37016012,18,195
37016012,19,100
37016012,20,79
37016012,21,67
37016012,22,39
37016012,23,28
37016013,0,25
37016013,1,20
37016013,2,8
37016013,3,15
37016013,4,36
37016013,5,111
37016013,6,236
37016013,7,393
37016013,8,515
37016013,9,549
37016013,10,489
37016013,11,406
37016013,12,383
37016013,13,533
37016013,14,687
37016013,15,659
37016013,16,749
37016013,17,618
37016013,18,407
37016013,19,224
37016013,20,171
37016013,21,122
37016013,22,59
37016013,23,25
37016014,0,42
37016014,1,46
37016014,2,42
37016014,3,45
37016014,4,56
37016014,5,72
37016014,6,142
37016014,7,146
37016014,8,177
37016014,9,188
37016014,10,201
37016014,11,201
37016014,12,156
37016014,13,178
37016014,14,206
37016014,15,212
37016014,16,213
37016014,17,196
37016014,18,142
37016014,19,100
37016014,20,84
37016014,21,78
37016014,22,60
37016014,23,52
37016015,0,46
37016015,1,45
37016015,2,38
37016015,3,44
37016015,4,31
37016015,5,79
37016015,6,123
37016015,7,184
37016015,8,197
37016015,9,261
37016015,10,261
37016015,11,259
37016015,12,235
37016015,13,261
37016015,14,350
37016015,15,352
37016015,16,337
37016015,17,278
37016015,18,211
37016015,19,166
37016015,20,130
37016015,21,114
37016015,22,80
37016015,23,53
37016016,0,109
37016016,1,105
37016016,2,97
37016016,3,122
37016016,4,140
37016016,5,192
37016016,6,254
37016016,7,291
37016016,8,347
37016016,9,409
37016016,10,370
37016016,11,397
37016016,12,378
37016016,13,396
37016016,14,467
37016016,15,471
37016016,16,542
37016016,17,448
37016016,18,345
37016016,19,263
37016016,20,234
37016016,21,234
37016016,22,169
37016016,23,140
37016411,0,18
37016411,1,9
37016411,2,18
37016411,3,23
37016411,4,50
37016411,5,158
37016411,6,229
37016411,7,346
37016411,8,357
37016411,9,287
37016411,10,239
37016411,11,239
37016411,12,238
37016411,13,251
37016411,14,300
37016411,15,344
37016411,16,312
37016411,17,286
37016411,18,157
37016411,19,106
37016411,20,93
37016411,21,64
37016411,22,46
37016411,23,25
37016412,0,13
37016412,1,15
37016412,2,23
37016412,3,22
37016412,4,37
37016412,5,106
37016412,6,180
37016412,7,271
37016412,8,326
37016412,9,344
37016412,10,375
37016412,11,362
37016412,12,337
37016412,13,336
37016412,14,367
37016412,15,449
37016412,16,465
37016412,17,383
37016412,18,237
37016412,19,131
37016412,20,114
37016412,21,75
37016412,22,40
37016412,23,23
37016421,0,22
37016421,1,16
37016421,2,23
37016421,3,30
37016421,4,56
37016421,5,106
37016421,6,213
37016421,7,272
37016421,8,282
37016421,9,296
37016421,10,291
37016421,11,249
37016421,12,241
37016421,13,347
37016421,14,366
37016421,15,417
37016421,16,432
37016421,17,405
37016421,18,230
37016421,19,160
37016421,20,128
37016421,21,72
37016421,22,47
37016421,23,32
37016422,0,41
37016422,1,25
37016422,2,21
37016422,3,36
37016422,4,47
37016422,5,104
37016422,6,280
37016422,7,376
37016422,8,472
37016422,9,415
37016422,10,442
37016422,11,413
37016422,12,382
37016422,13,441
37016422,14,541
37016422,15,582
37016422,16,703
37016422,17,789
37016422,18,370
37016422,19,245
37016422,20,155
37016422,21,127
37016422,22,72
37016422,23,48
37016431,0,98
37016431,1,87
37016431,2,86
37016431,3,96
37016431,4,171
37016431,5,436
37016431,6,882
37016431,7,1342
37016431,8,1518
37016431,9,1272
37016431,10,955
37016431,11,808
37016431,12,823
37016431,13,900
37016431,14,933
37016431,15,955
37016431,16,1065
37016431,17,981
37016431,18,497
37016431,19,309
37016431,20,280
37016431,21,220
37016431,22,160
37016431,23,115
37016432,0,34
37016432,1,24
37016432,2,40
37016432,3,73
37016432,4,77
37016432,5,180
37016432,6,212
37016432,7,221
37016432,8,227
37016432,9,267
37016432,10,206
37016432,11,180
37016432,12,239
37016432,13,235
37016432,14,218
37016432,15,199
37016432,16,226
37016432,17,282
37016432,18,136
37016432,19,69
37016432,20,37
37016432,21,39
37016432,22,38
37016432,23,44
37016433,0,23
37016433,1,19
37016433,2,20
37016433,3,17
37016433,4,19
37016433,5,60
37016433,6,139
37016433,7,281
37016433,8,368
37016433,9,404
37016433,10,377
37016433,11,324
37016433,12,345
37016433,13,427
37016433,14,388
37016433,15,433
37016433,16,600
37016433,17,693
37016433,18,270
37016433,19,157
37016433,20,118
37016433,21,73
37016433,22,37
37016433,23,25
37016443,0,171
37016443,1,153
37016443,2,114
37016443,3,180
37016443,4,285
37016443,5,497
37016443,6,1022
37016443,7,1543
37016443,8,1877
37016443,9,1525
37016443,10,1366
37016443,11,1220
37016443,12,1207
37016443,13,1352
37016443,14,1406
37016443,15,1633
37016443,16,1760
37016443,17,1692
37016443,18,1047
37016443,19,651
37016443,20,596
37016443,21,430
37016443,22,328
37016443,23,241
37016444,12,1
37016445,0,421
37016445,1,374
37016445,2,349
37016445,3,352
37016445,4,400
37016445,5,560
37016445,6,769
37016445,7,953
37016445,8,984
37016445,9,980
37016445,10,928
37016445,11,926
37016445,12,907
37016445,13,1073
37016445,14,1439
37016445,15,1369
37016445,16,1551
37016445,17,1345
37016445,18,1075
37016445,19,910
37016445,20,773
37016445,21,623
37016445,22,542
37016445,23,496
37016451,0,190
37016451,1,186
37016451,2,182
37016451,3,232
37016451,4,385
37016451,5,543
37016451,6,835
37016451,7,1514
37016451,8,1668
37016451,9,1464
37016451,10,1302
37016451,11,1201
37016451,12,1001
37016451,13,1172
37016451,14,1207
37016451,15,1251
37016451,16,1272
37016451,17,1159
37016451,18,862
37016451,19,704
37016451,20,583
37016451,21,497
37016451,22,402
37016451,23,285
37016452,0,139
37016452,1,137
37016452,2,137
37016452,3,147
37016452,4,199
37016452,5,392
37016452,6,711
37016452,7,1262
37016452,8,1351
37016452,9,1161
37016452,10,1034
37016452,11,959
37016452,12,894
37016452,13,1019
37016452,14,954
37016452,15,1137
37016452,16,1466
37016452,17,1904
37016452,18,1114
37016452,19,667
37016452,20,454
37016452,21,431
37016452,22,255
37016452,23,201
37016453,0,599
37016453,1,591
37016453,2,464
37016453,3,448
37016453,4,544
37016453,5,687
37016453,6,1117
37016453,7,1713
37016453,8,2156
37016453,9,2041
37016453,10,1815
37016453,11,1801
37016453,12,1767
37016453,13,1801
37016453,14,1821
37016453,15,1833
37016453,16,2176
37016453,17,2754
37016453,18,1936
37016453,19,1270
37016453,20,1008
37016453,21,772
37016453,22,711
37016453,23,611
37016454,0,55
37016454,1,35
37016454,2,41
37016454,3,53
37016454,4,145
37016454,5,265
37016454,6,842
37016454,7,3085
37016454,8,2752
37016454,9,1574
37016454,10,1129
37016454,11,812
37016454,12,786
37016454,13,937
37016454,14,1073
37016454,15,1130
37016454,16,1322
37016454,17,1401
37016454,18,852
37016454,19,435
37016454,20,309
37016454,21,246
37016454,22,167
37016454,23,94
37016461,0,672
37016461,1,419
37016461,2,310
37016461,3,335
37016461,4,419
37016461,5,1140
37016461,6,5114
37016461,7,17001
37016461,8,16708
37016461,9,13028
37016461,10,11017
