EXTOLLSTATIONHEX,ExitHour,ExitCount
37014E21,4,19
37014E21,5,30
37014E21,6,61
37014E21,7,99
37014E21,8,154
37014E21,9,240
37014E21,10,304
37014E21,11,289
37014E21,12,260
37014E21,13,219
37014E21,14,241
37014E21,15,303
37014E21,16,300
37014E21,17,282
37014E21,18,211
37014E21,19,190
37014E21,20,122
37014E21,21,84
37014E21,22,71
37014E21,23,34
37014E22,0,19
37014E22,1,10
37014E22,2,5
37014E22,3,7
37014E22,4,8
37014E22,5,17
37014E22,6,45
37014E22,7,145
37014E22,8,234
37014E22,9,272
37014E22,10,290
37014E22,11,229
37014E22,12,186
37014E22,13,195
37014E22,14,239
37014E22,15,257
37014E22,16,268
37014E22,17,279
37014E22,18,225
37014E22,19,168
37014E22,20,99
37014E22,21,84
37014E22,22,61
37014E22,23,37
37014E23,0,21
37014E23,1,19
37014E23,2,17
37014E23,3,19
37014E23,4,6
37014E23,5,22
37014E23,6,61
37014E23,7,147
37014E23,8,193
37014E23,9,299
37014E23,10,307
37014E23,11,275
37014E23,12,232
37014E23,13,281
37014E23,14,313
37014E23,15,323
37014E23,16,380
37014E23,17,409
37014E23,18,319
37014E23,19,199
37014E23,20,130
37014E23,21,94
37014E23,22,64
37014E23,23,43
37014E24,0,29
37014E24,1,27
37014E24,2,35
37014E24,3,37
37014E24,4,29
37014E24,5,51
37014E24,6,89
37014E24,7,198
37014E24,8,275
37014E24,9,260
37014E24,10,260
37014E24,11,260
37014E24,12,216
37014E24,13,221
37014E24,14,252
37014E24,15,239
37014E24,16,266
37014E24,17,273
37014E24,18,200
37014E24,19,135
37014E24,20,88
37014E24,21,78
37014E24,22,53
37014E24,23,30
37014E25,0,9
37014E25,1,3
37014E25,2,8
37014E25,3,6
37014E25,4,11
37014E25,5,23
37014E25,6,57
37014E25,7,158
37014E25,8,189
37014E25,9,250
37014E25,10,185
37014E25,11,149
37014E25,12,131
37014E25,13,149
37014E25,14,146
37014E25,15,158
37014E25,16,162
37014E25,17,164
37014E25,18,125
37014E25,19,81
37014E25,20,54
37014E25,21,43
37014E25,22,28
37014E25,23,26
37014E31,0,11
37014E31,1,6
37014E31,2,6
37014E31,3,4
37014E31,4,15
37014E31,5,23
37014E31,6,69
37014E31,7,142
37014E31,8,164
37014E31,9,235
37014E31,10,205
37014E31,11,180
37014E31,12,151
37014E31,13,140
37014E31,14,193
37014E31,15,202
37014E31,16,250
37014E31,17,187
37014E31,18,168
37014E31,19,93
37014E31,20,75
37014E31,21,53
37014E31,22,32
37014E31,23,26
37014E32,0,22
37014E32,1,15
37014E32,2,9
37014E32,3,8
37014E32,4,16
37014E32,5,27
37014E32,6,46
37014E32,7,94
37014E32,8,127
37014E32,9,163
37014E32,10,165
37014E32,11,147
37014E32,12,165
37014E32,13,172
37014E32,14,178
37014E32,15,163
37014E32,16,200
37014E32,17,202
37014E32,18,143
37014E32,19,100
37014E32,20,55
37014E32,21,47
37014E32,22,40
37014E32,23,26
37015011,0,173
37015011,1,98
37015011,2,89
37015011,3,103
37015011,4,138
37015011,5,308
37015011,6,536
37015011,7,672
37015011,8,715
37015011,9,799
37015011,10,879
37015011,11,774
37015011,12,716
37015011,13,674
37015011,14,832
37015011,15,858
37015011,16,833
37015011,17,963
37015011,18,799
37015011,19,676
37015011,20,593
37015011,21,593
37015011,22,447
37015011,23,281
37015012,0,148
37015012,1,133
37015012,2,156
37015012,3,126
37015012,4,96
37015012,5,229
37015012,6,636
37015012,7,712
37015012,8,771
37015012,9,712
37015012,10,666
37015012,11,588
37015012,12,517
37015012,13,589
37015012,14,648
37015012,15,758
37015012,16,839
37015012,17,888
37015012,18,704
37015012,19,528
37015012,20,651
37015012,21,570
37015012,22,308
37015012,23,221
37015013,0,204
37015013,1,146
37015013,2,133
37015013,3,144
37015013,4,198
37015013,5,313
37015013,6,577
37015013,7,810
37015013,8,861
37015013,9,899
37015013,10,874
37015013,11,789
37015013,12,698
37015013,13,782
37015013,14,792
37015013,15,863
37015013,16,830
37015013,17,862
37015013,18,712
37015013,19,522
37015013,20,483
37015013,21,526
37015013,22,436
37015013,23,372
37015014,0,351
37015014,1,239
37015014,2,244
37015014,3,228
37015014,4,185
37015014,5,296
37015014,6,504
37015014,7,1027
37015014,8,1228
37015014,9,1230
37015014,10,1072
37015014,11,902
37015014,12,803
37015014,13,824
37015014,14,865
37015014,15,1050
37015014,16,1142
37015014,17,1177
37015014,18,1041
37015014,19,1000
37015014,20,1118
37015014,21,814
37015014,22,567
37015014,23,476
37015211,0,77
37015211,1,48
37015211,2,35
37015211,3,37
37015211,4,37
37015211,5,80
37015211,6,464
37015211,7,1238
37015211,8,940
37015211,9,905
37015211,10,764
37015211,11,582
37015211,12,513
37015211,13,617
37015211,14,691
37015211,15,651
37015211,16,552
37015211,17,497
37015211,18,374
37015211,19,275
37015211,20,239
37015211,21,218
37015211,22,181
37015211,23,164
37015212,0,40
37015212,1,21
37015212,2,34
37015212,3,30
37015212,4,45
37015212,5,78
37015212,6,129
37015212,7,226
37015212,8,374
37015212,9,418
37015212,10,419
37015212,11,371
37015212,12,320
37015212,13,345
37015212,14,398
37015212,15,443
37015212,16,444
37015212,17,453
37015212,18,300
37015212,19,209
37015212,20,142
37015212,21,99
37015212,22,76
37015212,23,50
37015411,0,72
37015411,1,33
37015411,2,40
37015411,3,23
37015411,4,26
37015411,5,122
37015411,6,346
37015411,7,840
37015411,8,1121
37015411,9,1312
37015411,10,1060
37015411,11,916
37015411,12,729
37015411,13,781
37015411,14,870
37015411,15,861
37015411,16,926
37015411,17,877
37015411,18,628
37015411,19,412
37015411,20,284
37015411,21,244
37015411,22,223
37015411,23,105
37015412,0,8
37015412,1,3
37015412,2,1
37015412,3,3
37015412,4,9
37015412,5,8
37015412,6,39
37015412,7,44
37015412,8,91
37015412,9,90
37015412,10,84
37015412,11,89
37015412,12,42
37015412,13,72
37015412,14,84
37015412,15,87
37015412,16,76
37015412,17,60
37015412,18,52
37015412,19,32
37015412,20,14
37015412,21,11
37015412,22,7
37015412,23,8
37015611,0,122
37015611,1,81
37015611,2,72
37015611,3,51
37015611,4,71
37015611,5,258
37015611,6,975
37015611,7,3332
37015611,8,2992
37015611,9,2161
37015611,10,1839
37015611,11,1725
37015611,12,1566
37015611,13,1743
37015611,14,1968
37015611,15,2343
37015611,16,2860
37015611,17,3020
37015611,18,2047
37015611,19,1044
37015611,20,662
37015611,21,495
37015611,22,405
37015611,23,245
37015612,0,9
37015612,1,12
37015612,2,2
37015612,3,9
37015612,4,7
37015612,5,68
37015612,6,106
37015612,7,265
37015612,8,372
37015612,9,473
37015612,10,516
37015612,11,404
37015612,12,250
37015612,13,237
37015612,14,272
37015612,15,310
37015612,16,271
37015612,17,292
37015612,18,227
37015612,19,101
37015612,20,79
37015612,21,72
37015612,22,40
37015612,23,33
37015613,0,8
37015613,1,9
37015613,2,6
37015613,3,10
37015613,4,20
37015613,5,29
37015613,6,100
37015613,7,147
37015613,8,251
37015613,9,289
37015613,10,313
37015613,11,222
37015613,12,150
37015613,13,173
37015613,14,182
37015613,15,199
37015613,16,208
37015613,17,386
37015613,18,249
37015613,19,85
37015613,20,63
37015613,21,56
37015613,22,31
37015613,23,23
37015614,0,4
37015614,1,5
37015614,3,1
37015614,4,1
37015614,5,2
37015614,6,23
37015614,7,39
37015614,8,99
37015614,9,144
37015614,10,129
37015614,11,122
37015614,12,104
37015614,13,71
37015614,14,98
37015614,15,86
37015614,16,113
37015614,17,138
37015614,18,78
37015614,19,46
37015614,20,24
37015614,21,25
37015614,22,19
37015614,23,10
37015615,0,49
37015615,1,25
37015615,2,17
37015615,3,8
37015615,4,9
37015615,5,33
37015615,6,93
37015615,7,278
37015615,8,457
37015615,9,611
37015615,10,561
37015615,11,478
37015615,12,349
37015615,13,395
37015615,14,469
37015615,15,550
37015615,16,513
37015615,17,615
37015615,18,466
37015615,19,286
37015615,20,202
37015615,21,173
37015615,22,147
37015615,23,62
37015616,0,5
37015616,1,6
37015616,2,8
37015616,3,2
37015616,4,6
37015616,5,6
37015616,6,35
37015616,7,74
37015616,8,133
37015616,9,169
37015616,10,157
37015616,11,143
37015616,12,90
37015616,13,114
37015616,14,152
37015616,15,134
37015616,16,158
37015616,17,142
37015616,18,90
37015616,19,53
37015616,20,41
37015616,21,28
37015616,22,28
37015616,23,9
37015617,0,15
37015617,1,10
37015617,2,14
37015617,3,8
37015617,4,10
37015617,5,22
37015617,6,72
37015617,7,297
37015617,8,342
37015617,9,361
37015617,10,345
37015617,11,238
37015617,12,158
37015617,13,205
37015617,14,239
37015617,15,223
37015617,16,235
37015617,17,264
37015617,18,180
37015617,19,102
37015617,20,67
37015617,21,58
37015617,22,27
37015617,23,17
37015811,0,4
37015811,1,5
37015811,2,2
37015811,3,3
37015811,4,3
37015811,5,8
37015811,6,22
37015811,7,50
37015811,8,40
37015811,9,59
37015811,10,46
37015811,11,32
37015811,12,37
37015811,13,50
37015811,14,47
37015811,15,56
37015811,16,49
37015811,17,49
37015811,18,49
37015811,19,21
37015811,20,20
37015811,21,21
37015811,22,18
37015811,23,10
37015A11,0,11
37015A11,1,9
37015A11,2,8
37015A11,3,9
37015A11,4,7
37015A11,5,14
37015A11,6,27
37015A11,7,57
37015A11,8,76
37015A11,9,107
37015A11,10,132
37015A11,11,102
37015A11,12,70
37015A11,13,70
37015A11,14,75
37015A11,15,109
37015A11,16,98
37015A11,17,102
37015A11,18,92
37015A11,19,64
37015A11,20,47
37015A11,21,35
37015A11,22,28
37015A11,23,24
37015C11,0,14
37015C11,1,13
37015C11,2,5
37015C11,3,5
37015C11,4,2
37015C11,5,10
37015C11,6,49
37015C11,7,86
37015C11,8,154
37015C11,9,208
37015C11,10,228
37015C11,11,172
37015C11,12,153
37015C11,13,171
37015C11,14,202
37015C11,15,205
37015C11,16,186
37015C11,17,167
37015C11,18,129
37015C11,19,119
37015C11,20,76
37015C11,21,67
37015C11,22,47
37015C11,23,19
37015C12,0,20
37015C12,1,17
37015C12,2,13
37015C12,3,9
37015C12,4,16
37015C12,5,14
37015C12,6,66
37015C12,7,104
37015C12,8,242
37015C12,9,377
37015C12,10,460
37015C12,11,354
37015C12,12,277
37015C12,13,298
37015C12,14,333
37015C12,15,337
37015C12,16,433
37015C12,17,386
37015C12,18,285
37015C12,19,199
37015C12,20,163
37015C12,21,126
37015C12,22,72
37015C12,23,40
37015C13,0,3
37015C13,1,3
37015C13,2,3
37015C13,3,2
37015C13,4,6
37015C13,5,22
37015C13,6,68
37015C13,7,136
37015C13,8,183
37015C13,9,191
37015C13,10,141
37015C13,11,106
37015C13,12,105
37015C13,13,106
37015C13,14,138
37015C13,15,121
37015C13,16,171
37015C13,17,128
37015C13,18,89
37015C13,19,53
37015C13,20,35
37015C13,21,32
37015C13,22,14
37015C13,23,14
37015C14,0,7
37015C14,1,4
37015C14,2,3
37015C14,3,5
37015C14,4,3
37015C14,5,9
37015C14,6,41
37015C14,7,48
37015C14,8,79
37015C14,9,114
37015C14,10,114
37015C14,11,103
37015C14,12,85
37015C14,13,110
37015C14,14,105
37015C14,15,91
37015C14,16,107
37015C14,17,94
37015C14,18,64
37015C14,19,39
37015C14,20,30
37015C14,21,28
37015C14,22,11
37015C14,23,7
37015E11,0,62
37015E11,1,71
37015E11,2,70
37015E11,3,78
37015E11,4,76
37015E11,5,63
37015E11,6,142
37015E11,7,403
37015E11,8,545
37015E11,9,566
37015E11,10,487
37015E11,11,478
37015E11,12,345
37015E11,13,405
37015E11,14,464
37015E11,15,435
37015E11,16,566
37015E11,17,667
37015E11,18,427
37015E11,19,300
37015E11,20,212
37015E11,21,160
37015E11,22,99
37015E11,23,104
37015E12,0,40
37015E12,1,33
37015E12,2,16
37015E12,3,27
37015E12,4,32
37015E12,5,63
37015E12,6,137
37015E12,7,277
37015E12,8,377
37015E12,9,401
37015E12,10,423
37015E12,11,383
37015E12,12,287
37015E12,13,298
37015E12,14,374
37015E12,15,435
37015E12,16,459
37015E12,17,521
37015E12,18,354
37015E12,19,192
37015E12,20,122
37015E12,21,87
37015E12,22,49
37015E12,23,50
37015E13,0,38
37015E13,1,31
37015E13,2,21
37015E13,3,35
37015E13,4,35
37015E13,5,56
37015E13,6,193
37015E13,7,305
37015E13,8,404
37015E13,9,487
37015E13,10,480
37015E13,11,453
37015E13,12,398
37015E13,13,370
37015E13,14,477
37015E13,15,505
37015E13,16,573
37015E13,17,657
37015E13,18,499
37015E13,19,322
37015E13,20,228
37015E13,21,157
37015E13,22,118
37015E13,23,96
37015E14,0,43
37015E14,1,37
37015E14,2,34
37015E14,3,32
37015E14,4,66
37015E14,5,83
37015E14,6,152
37015E14,7,262
37015E14,8,398
37015E14,9,464
37015E14,10,512
37015E14,11,453
37015E14,12,384
37015E14,13,426
37015E14,14,480
37015E14,15,496
37015E14,16,528
37015E14,17,504
37015E14,18,448
37015E14,19,294
37015E14,20,284
37015E14,21,190
37015E14,22,128
37015E14,23,117
37015E15,0,16
37015E15,1,12
37015E15,2,4
37015E15,3,8
37015E15,4,10
37015E15,5,20
37015E15,6,61
37015E15,7,134
37015E15,8,217
37015E15,9,224
37015E15,10,217
37015E15,11,187
37015E15,12,138
37015E15,13,132
37015E15,14,153
37015E15,15,152
37015E15,16,172
37015E15,17,166
37015E15,18,149
37015E15,19,92
37015E15,20,78
37015E15,21,48
37015E15,22,39
37015E15,23,33
37015E16,0,12
37015E16,1,4
37015E16,2,10
37015E16,3,4
37015E16,4,11
37015E16,5,19
37015E16,6,47
37015E16,7,68
37015E16,8,131
37015E16,9,171
37015E16,10,186
37015E16,11,133
37015E16,12,98
37015E16,13,88
37015E16,14,116
37015E16,15,142
37015E16,16,140
37015E16,17,117
37015E16,18,118
37015E16,19,59
37015E16,20,50
37015E16,21,35
37015E16,22,27
37015E16,23,16
37015E17,0,43
37015E17,1,26
37015E17,2,26
37015E17,3,21
37015E17,4,28
37015E17,5,42
37015E17,6,94
37015E17,7,216
37015E17,8,339
37015E17,9,523
37015E17,10,529
37015E17,11,470
37015E17,12,360
37015E17,13,377
37015E17,14,405
37015E17,15,458
37015E17,16,525
37015E17,17,478
37015E17,18,469
37015E17,19,323
37015E17,20,190
37015E17,21,129
37015E17,22,127
37015E17,23,52
37015E18,0,23
37015E18,1,14
37015E18,2,13
37015E18,3,6
37015E18,4,4
37015E18,5,22
37015E18,6,37
37015E18,7,116
37015E18,8,154
37015E18,9,284
37015E18,10,283
37015E18,11,245
37015E18,12,189
37015E18,13,209
37015E18,14,224
37015E18,15,280
37015E18,16,301
37015E18,17,296
37015E18,18,216
37015E18,19,118
37015E18,20,91
37015E18,21,82
37015E18,22,56
37015E18,23,36
37015E19,0,19
37015E19,1,16
37015E19,2,6
37015E19,3,15
37015E19,4,13
37015E19,5,27
37015E19,6,53
37015E19,7,188
37015E19,8,269
37015E19,9,365
37015E19,10,401
37015E19,11,377
37015E19,12,271
37015E19,13,255
37015E19,14,275
37015E19,15,325
37015E19,16,381
37015E19,17,360
37015E19,18,263
37015E19,19,184
37015E19,20,146
37015E19,21,111
37015E19,22,56
37015E19,23,32
37015E1A,0,6
37015E1A,1,2
37015E1A,2,2
37015E1A,3,1
37015E1A,4,5
37015E1A,5,9
37015E1A,6,17
37015E1A,7,61
37015E1A,8,132
37015E1A,9,147
37015E1A,10,128
37015E1A,11,109
37015E1A,12,67
37015E1A,13,68
37015E1A,14,87
37015E1A,15,74
37015E1A,16,103
37015E1A,17,93
37015E1A,18,78
37015E1A,19,36
37015E1A,20,31
37015E1A,21,22
37015E1A,22,9
37015E1A,23,10
37015E1B,0,14
37015E1B,1,17
37015E1B,2,5
37015E1B,3,4
37015E1B,4,8
37015E1B,5,16
37015E1B,6,53
37015E1B,7,135
37015E1B,8,182
37015E1B,9,210
37015E1B,10,228
37015E1B,11,180
37015E1B,12,158
37015E1B,13,149
37015E1B,14,201
37015E1B,15,218
37015E1B,16,232
37015E1B,17,200
37015E1B,18,154
37015E1B,19,78
37015E1B,20,67
37015E1B,21,50
37015E1B,22,26
37015E1B,23,22
37016011,0,15
37016011,1,13
37016011,2,16
37016011,3,9
37016011,4,25
37016011,5,26
37016011,6,61
37016011,7,159
37016011,8,212
37016011,9,223
37016011,10,192
37016011,11,183
37016011,12,124
37016011,13,140
37016011,14,189
37016011,15,218
37016011,16,199
37016011,17,204
37016011,18,124
37016011,19,101
37016011,20,66
37016011,21,53
37016011,22,53
37016011,23,32
37016012,0,17
37016012,1,14
37016012,2,13
37016012,3,12
37016012,4,5
37016012,5,22
37016012,6,79
37016012,7,168
37016012,8,271
37016012,9,383
37016012,10,354
37016012,11,310
37016012,12,220
37016012,13,240
37016012,14,295
37016012,15,285
37016012,16,359
37016012,17,341
37016012,18,259
37016012,19,167
37016012,20,107
37016012,21,105
37016012,22,52
37016012,23,36
37016013,0,35
37016013,1,19
37016013,2,11
37016013,3,12
37016013,4,13
37016013,5,40
37016013,6,112
37016013,7,323
37016013,8,500
37016013,9,576
37016013,10,517
37016013,11,408
37016013,12,336
37016013,13,317
37016013,14,382
37016013,15,427
37016013,16,425
37016013,17,402
37016013,18,299
37016013,19,189
37016013,20,139
37016013,21,95
37016013,22,79
37016013,23,51
37016014,0,26
37016014,1,21
37016014,2,15
37016014,3,18
37016014,4,21
37016014,5,32
37016014,6,65
37016014,7,110
37016014,8,164
37016014,9,198
37016014,10,213
37016014,11,159
37016014,12,142
37016014,13,172
37016014,14,187
37016014,15,210
37016014,16,208
37016014,17,183
37016014,18,158
37016014,19,123
37016014,20,108
37016014,21,88
37016014,22,63
37016014,23,42
37016015,0,68
37016015,1,55
37016015,2,43
37016015,3,34
37016015,4,52
37016015,5,83
37016015,6,121
37016015,7,209
37016015,8,206
37016015,9,302
37016015,10,292
37016015,11,262
37016015,12,249
37016015,13,250
37016015,14,293
37016015,15,330
37016015,16,291
37016015,17,316
37016015,18,265
37016015,19,239
37016015,20,210
37016015,21,177
37016015,22,171
37016015,23,116
37016016,0,90
37016016,1,94
37016016,2,76
37016016,3,75
37016016,4,93
37016016,5,113
37016016,6,157
37016016,7,218
37016016,8,266
37016016,9,347
37016016,10,315
37016016,11,277
37016016,12,277
37016016,13,283
37016016,14,296
37016016,15,303
37016016,16,285
37016016,17,302
37016016,18,256
37016016,19,239
37016016,20,217
37016016,21,186
37016016,22,155
37016016,23,112
37016411,0,41
37016411,1,38
37016411,2,16
37016411,3,16
37016411,4,18
37016411,5,38
37016411,6,104
37016411,7,180
37016411,8,257
37016411,9,364
37016411,10,336
37016411,11,274
37016411,12,195
37016411,13,252
37016411,14,286
37016411,15,335
37016411,16,340
37016411,17,343
37016411,18,250
37016411,19,174
37016411,20,136
37016411,21,84
37016411,22,60
37016411,23,39
37016412,0,36
37016412,1,30
37016412,2,37
37016412,3,58
37016412,4,96
37016412,5,127
37016412,6,193
37016412,7,339
37016412,8,380
37016412,9,479
37016412,10,426
37016412,11,339
37016412,12,223
37016412,13,281
37016412,14,295
37016412,15,287
37016412,16,302
37016412,17,285
37016412,18,208
37016412,19,165
37016412,20,112
37016412,21,98
37016412,22,84
37016412,23,42
37016421,0,27
37016421,1,23
37016421,2,17
37016421,3,24
37016421,4,29
37016421,5,55
37016421,6,120
37016421,7,251
37016421,8,372
37016421,9,468
37016421,10,418
37016421,11,349
37016421,12,296
37016421,13,255
37016421,14,256
37016421,15,298
37016421,16,318
37016421,17,288
37016421,18,251
37016421,19,163
37016421,20,131
37016421,21,71
37016421,22,46
37016421,23,41
37016422,0,68
37016422,1,53
37016422,2,52
37016422,3,25
37016422,4,20
37016422,5,49
37016422,6,204
37016422,7,639
37016422,8,869
37016422,9,771
37016422,10,582
37016422,11,509
37016422,12,376
37016422,13,460
37016422,14,527
37016422,15,527
37016422,16,515
37016422,17,400
37016422,18,318
37016422,19,205
37016422,20,198
37016422,21,214
37016422,22,166
37016422,23,94
37016431,0,108
37016431,1,89
37016431,2,53
37016431,3,71
37016431,4,77
37016431,5,115
37016431,6,267
37016431,7,586
37016431,8,900
37016431,9,1034
37016431,10,953
37016431,11,953
37016431,12,867
37016431,13,921
37016431,14,1016
37016431,15,1048
37016431,16,1357
37016431,17,1414
37016431,18,980
37016431,19,526
37016431,20,444
37016431,21,354
37016431,22,271
37016431,23,176
37016432,0,17
37016432,1,24
37016432,2,18
37016432,3,15
37016432,4,21
37016432,5,35
37016432,6,90
37016432,7,232
37016432,8,293
37016432,9,288
37016432,10,274
37016432,11,241
37016432,12,206
37016432,13,184
37016432,14,214
37016432,15,243
37016432,16,290
37016432,17,355
37016432,18,198
37016432,19,103
37016432,20,104
37016432,21,58
37016432,22,59
37016432,23,29
37016433,0,28
37016433,1,16
37016433,2,12
37016433,3,9
37016433,4,24
37016433,5,55
37016433,6,202
37016433,7,581
37016433,8,646
37016433,9,509
37016433,10,412
37016433,11,405
37016433,12,307
37016433,13,320
37016433,14,365
37016433,15,367
37016433,16,371
37016433,17,299
37016433,18,222
37016433,19,132
37016433,20,110
37016433,21,93
37016433,22,53
37016433,23,50
37016443,0,223
37016443,1,246
37016443,2,206
37016443,3,182
37016443,4,171
37016443,5,268
37016443,6,573
37016443,7,1052
37016443,8,1470
37016443,9,1587
37016443,10,1559
37016443,11,1377
37016443,12,1142
37016443,13,1251
37016443,14,1318
37016443,15,1388
37016443,16,1549
37016443,17,1792
37016443,18,1324
37016443,19,832
37016443,20,577
37016443,21,534
37016443,22,395
37016443,23,296
37016445,0,37
37016445,1,28
37016445,2,42
37016445,3,35
37016445,4,43
37016445,5,64
37016445,6,269
37016445,7,314
37016445,8,413
37016445,9,542
37016445,10,449
37016445,11,422
37016445,12,317
37016445,13,326
37016445,14,372
37016445,15,379
37016445,16,362
37016445,17,347
37016445,18,336
37016445,19,197
37016445,20,140
37016445,21,90
37016445,22,60
37016445,23,65
37016451,0,336
37016451,1,326
37016451,2,285
37016451,3,269
37016451,4,312
37016451,5,499
37016451,6,749
37016451,7,935
37016451,8,1177
37016451,9,1274
37016451,10,1275
37016451,11,1262
37016451,12,1212
37016451,13,1233
37016451,14,1257
37016451,15,1325
37016451,16,1417
37016451,17,1487
37016451,18,1313
37016451,19,792
37016451,20,556
37016451,21,494
37016451,22,425
37016451,23,355
37016452,0,218
37016452,1,178
37016452,2,159
37016452,3,130
37016452,4,228
37016452,5,273
37016452,6,816
